403,4,4,1,7,27.772
403,4,8,7,8,14.459
403,4,3,1,5,22.795
403,4,9,5,1,7.7138
403,4,2,9,1,2.6857
403,4,5,8,3,9.8728
403,4,6,5,8,34.069
403,4,2,9,1,6.7013
403,4,2,1,8,25.97
403,4,3,8,2,15.431
403,4,5,2,5,8.2083
403,4,7,4,5,19.242
403,4,4,3,5,4.2862
403,4,8,9,5,6.8302
403,4,3,4,8,11.263
403,4,4,1,8,5.1037
403,4,2,9,1,9.2986
403,4,4,5,7,11.999
403,4,6,1,6,7.4913
403,4,2,3,7,10.181
403,4,5,9,2,8.89
403,4,3,5,4,10.172
403,4,5,1,7,21.111
403,4,8,9,6,10.989
403,4,2,8,5,10.741
403,4,7,5,1,10.198
403,4,2,4,7,8.4961
403,4,3,4,8,4.9749
403,4,2,3,8,4.0836
403,4,3,9,5,3.9198
403,4,7,4,6,7.7118
403,4,2,7,4,7.6778
403,4,4,7,7,4.6988
403,4,5,4,6,6.0769
403,4,2,9,2,12.457
403,4,3,7,3,4.6958
403,4,1,2,8,4.9704
403,4,7,3,5,4.7891
403,4,6,2,6,12.518
403,4,2,4,8,34.641
403,4,2,1,8,2.7836
403,4,6,4,6,2.3678
403,4,2,8,5,3.6146
403,4,8,5,4,4.4133
403,4,8,6,3,5.9791
403,4,5,9,5,5.2909
403,4,5,3,4,2.8548
403,4,7,8,7,50.02
403,4,6,5,8,2.705
403,4,1,3,8,1.5573
403,4,6,5,7,3.2545
403,4,1,5,6,4.422
403,4,6,8,5,5.1715
403,4,5,6,6,5.1084
403,4,6,4,7,6.1828
403,4,4,6,7,5.0592
403,4,1,2,8,4.9701
403,4,9,8,7,10.21
403,4,6,1,6,6.4433
403,4,8,3,5,6.923
403,4,2,6,5,10.964
403,4,3,6,4,3.4552
403,4,1,5,3,3.3043
403,4,5,8,2,4.87
403,4,7,8,8,6.4183
403,4,6,7,5,5.7643
403,4,1,7,4,6.2904
403,4,4,2,7,2.5696
403,4,1,6,6,5.1867
403,4,6,1,3,6.2782
403,4,2,7,1,5.5796
403,4,6,2,1,15.037
403,4,4,2,8,7.0803
403,4,6,3,5,4.9591
403,4,7,8,6,3.7835
403,4,1,8,7,2.5612
403,4,3,7,2,5.6271
403,4,3,5,1,4.4633
403,4,6,9,4,3.5038
403,4,4,9,1,2.3873
403,4,4,9,1,2.5961
403,4,6,8,4,3.1665
403,4,3,9,1,2.7869
403,4,1,3,6,5.8748
403,4,3,1,7,2.3937
403,4,1,7,2,3.7224
403,4,5,7,1,5.8311
403,4,8,4,2,3.0715
403,4,3,9,1,1.159
403,4,4,8,2,1.1935
403,4,4,6,4,3.833
403,4,9,2,1,1.6805
403,4,8,1,5,2.6038
403,4,9,8,3,5.4756
403,4,8,3,5,6.3966
403,4,7,2,5,4.0792
403,4,2,4,7,2.1248
403,4,7,4,5,2.6802
403,4,2,3,8,4.1271
403,4,9,8,7,2.7629
403,4,4,7,6,1.8064
403,4,9,4,4,2.9039
403,4,4,8,3,2.3904
403,4,7,6,1,2.2619
403,4,4,8,3,4.2049
403,4,4,8,8,3.7957
403,4,9,6,5,3.1011
403,4,7,6,4,4.2711
403,4,7,3,2,3.3024
403,4,6,2,3,3.557
403,4,5,8,1,3.9453
403,4,5,2,7,9.7103
403,4,9,4,4,5.0833
403,4,7,9,6,2.8011
403,4,2,8,2,2.3541
403,4,7,8,1,2.2915
403,4,6,2,7,12.408
403,4,9,2,1,3.5477
403,4,4,8,4,2.5923
403,4,7,4,2,2.954
403,4,8,1,3,5.4056
403,4,3,8,3,4.532
403,4,1,5,5,3.0711
403,4,9,1,2,2.6589
403,4,5,3,4,3.3066
403,4,5,2,5,3.5433
403,4,3,4,7,2.8117
403,4,2,5,5,2.2994
403,4,4,7,3,3.3111
403,4,2,5,5,5.083
403,4,5,8,2,2.7383
403,4,3,1,8,3.4604
403,4,7,4,7,5.5754
403,4,5,9,3,5.88
403,4,1,8,5,4.5432
403,4,9,5,3,3.2543
403,4,5,7,2,3.7975
403,4,4,5,7,12.589
403,4,2,1,8,3.1291
403,4,2,9,1,3.7373
403,4,6,5,7,5.6516
403,4,6,2,6,4.3379
403,4,9,1,1,4.7088
403,4,8,3,1,0.47259
403,4,9,2,2,4.9822
403,4,1,6,4,3.3128
403,4,7,3,6,3.6798
403,4,8,7,7,4.2219
403,4,9,6,6,5.6702
403,4,3,9,2,4.1953
403,4,1,4,7,4.5738
403,4,1,4,6,2.649
403,4,1,9,6,6.2384
403,4,7,9,7,6.3391
403,4,8,3,7,5.159
403,4,7,2,3,3.5944
403,4,3,7,7,6.0285
403,4,7,1,2,27.774
403,4,7,3,4,2.9158
403,4,6,1,6,2.5115
403,4,9,7,6,5.2594
403,4,1,9,2,4.8409
403,4,6,7,7,3.2269
403,4,2,9,6,1.8663
403,4,8,9,2,1.4873
403,4,3,2,5,3.1241
403,4,2,6,4,4.7121
403,4,7,1,4,2.686
403,4,3,7,2,3.7962
403,4,8,6,3,8.443
403,4,8,6,5,6.01
403,4,5,6,5,3.6591
403,4,1,4,8,6.3904
403,4,7,5,1,3.784
403,4,6,9,4,6.9638
403,4,4,9,2,2.5886
403,4,4,5,3,3.0755
403,4,2,1,7,5.1444
403,4,5,9,3,3.2918
403,4,8,6,2,5.1439
403,4,2,3,8,4.9088
403,4,4,6,7,1.8198
403,4,4,3,8,2.5953
403,4,7,4,6,2.5209
403,4,4,8,7,1.7956
403,4,2,7,7,1.8186
403,4,6,8,6,1.7779
403,4,9,7,7,2.2511
403,4,6,4,7,1.9382
403,4,5,4,8,3.5413
403,4,4,9,7,2.427
403,4,4,3,8,2.618
403,4,4,9,5,2.2254
403,4,1,6,7,3.0449
403,4,4,2,8,1.9808
403,4,2,9,1,4.2048
403,4,1,9,1,2.3408
403,4,6,2,6,12.742
403,4,9,1,7,3.0502
403,4,2,4,7,3.7917
403,4,6,1,7,4.1828
403,4,6,8,2,5.617
403,4,1,9,1,2.0179
403,4,2,6,4,5.9844
403,4,2,3,6,3.603
403,4,4,8,3,9.0416
403,4,2,9,2,3.0652
403,4,9,4,1,2.1908
403,4,8,4,2,2.4405
403,4,9,7,3,4.1489
403,4,2,8,4,4.8163
403,4,5,7,1,2.8162
403,4,3,7,2,3.2657
403,4,2,6,4,2.6216
403,4,2,7,2,1.8277
403,4,3,1,4,2.1056
403,4,5,2,4,4.0839
403,4,3,2,6,3.8568
403,4,9,4,5,2.9666
403,4,9,3,3,4.1772
403,4,2,5,4,5.0818
403,4,2,7,3,4.4447
403,4,4,9,2,1.4031
