402,4,8,4,1,2.1538
402,4,8,1,1,3.8529
402,4,4,2,4,2.0383
402,4,7,9,7,3.7192
402,4,9,3,6,2.0056
402,4,4,2,6,2.0724
402,4,6,3,6,1.7523
402,4,4,2,5,3.4926
402,4,8,6,3,2.5574
402,4,1,7,3,1.594
402,4,3,6,3,3.9172
402,4,4,8,2,1.6676
402,4,6,5,7,3.268
402,4,8,6,5,2.9477
402,4,9,2,3,2.4807
402,4,6,5,7,2.8953
402,4,8,5,2,1.711
402,4,3,2,8,2.7972
402,4,2,7,1,1.6486
402,4,9,6,1,1.5047
402,4,2,1,8,2.632
402,4,2,3,8,1.889
402,4,7,1,5,2.5689
402,4,4,5,6,3.7167
402,4,9,3,5,3.2508
402,4,3,9,5,1.4762
402,4,4,9,1,2.172
402,4,4,8,2,1.7684
402,4,9,1,2,1.861
402,4,3,4,4,2.2842
402,4,9,7,5,2.9013
402,4,6,7,4,4.2286
402,4,4,5,7,3.599
402,4,7,6,6,2.9297
402,4,5,9,2,2.2715
402,4,8,7,8,3.0801
402,4,6,5,8,3.9848
402,4,8,6,3,1.7806
402,4,1,8,3,1.4237
402,4,5,4,8,2.137
402,4,6,4,5,2.7914
402,4,3,8,2,2.0273
402,4,6,1,5,3.4223
402,4,7,8,6,3.6403
402,4,7,6,2,2.1232
402,4,7,8,7,2.9059
402,4,6,9,5,3.9768
402,4,9,4,2,1.6308
402,4,9,8,8,2.7204
402,4,4,3,7,3.4614
402,4,3,6,6,4.6375
402,4,8,7,7,3.0631
402,4,6,1,5,2.1447
402,4,6,5,8,2.6878
402,4,9,5,2,2.0868
402,4,9,8,6,2.6637
402,4,7,2,2,1.7113
402,4,2,7,2,3.5353
402,4,9,5,2,2.9992
402,4,7,5,1,1.8105
402,4,3,5,6,3.0957
402,4,5,8,2,2.0632
402,4,7,1,1,1.4871
402,4,8,9,6,2.8546
402,4,7,2,2,3.0952
402,4,3,4,6,2.1593
402,4,4,5,6,2.2196
402,4,9,6,4,3.4949
402,4,6,1,4,3.2624
402,4,5,2,8,2.735
402,4,6,2,8,3.1264
402,4,6,4,8,2.8927
402,4,7,1,2,2.9885
402,4,4,1,7,3.1924
402,4,6,9,6,2.5391
402,4,2,1,6,3.9147
402,4,4,6,5,3.0894
402,4,3,9,1,2.1365
402,4,2,1,6,2.7253
402,4,8,7,6,2.9069
402,4,9,6,1,2.699
402,4,8,5,1,1.5857
402,4,4,8,3,2.6132
402,4,4,2,7,3.1834
402,4,3,8,2,1.6671
402,4,5,2,7,4.6766
402,4,9,4,2,1.6139
402,4,2,3,7,2.0964
402,4,7,9,7,2.9428
402,4,5,8,2,1.742
402,4,1,2,6,2.7796
402,4,3,7,2,1.6182
402,4,2,4,7,3.2531
402,4,3,5,4,2.6944
402,4,7,1,1,2.9103
402,4,6,8,1,1.3576
402,4,6,3,3,2.4283
402,4,6,5,4,2.6214
402,4,4,2,4,2.8414
402,4,3,5,4,2.5568
402,4,9,1,3,2.2504
402,4,9,8,7,2.4993
402,4,1,7,1,3.1074
402,4,7,5,1,3.3373
402,4,8,2,1,1.3513
402,4,4,7,1,2.5333
402,4,6,9,1,1.9868
402,4,9,2,2,1.7366
402,4,1,3,7,3.5261
402,4,2,7,6,4.1392
402,4,7,1,5,1.9455
402,4,6,8,3,2.6388
402,4,1,2,7,3.0806
402,4,6,9,3,2.5937
402,4,5,9,3,1.3895
402,4,5,7,2,3.3378
402,4,1,4,6,3.0329
402,4,7,9,4,3.1088
402,4,9,3,2,2.1874
402,4,5,3,3,4.4547
402,4,4,7,1,2.5668
402,4,3,7,2,1.077
402,4,3,4,5,3.0537
402,4,9,7,2,3.9924
402,4,6,5,7,2.9548
402,4,8,2,2,3.2414
402,4,1,8,3,2.956
402,4,6,9,7,3.6239
402,4,5,7,1,2.571
402,4,1,8,1,1.8005
402,4,1,4,7,2.5637
402,4,2,6,7,4.1287
402,4,6,2,6,3.3598
402,4,2,6,6,2.3173
402,4,1,4,6,2.0363
402,4,8,6,4,1.7509
402,4,7,2,4,2.2748
402,4,3,8,4,4.2997
402,4,4,7,3,5.0596
402,4,4,8,3,2.5881
402,4,1,6,1,3.2065
402,4,3,6,1,2.2973
402,4,9,3,1,2.7684
402,4,1,8,1,3.0143
402,4,2,5,6,3.0884
402,4,2,4,3,2.9045
402,4,7,1,1,2.8079
402,4,5,8,1,3.3054
402,4,8,2,1,1.1927
402,4,9,8,5,3.2108
402,4,5,9,5,3.1013
402,4,4,1,7,2.8041
402,4,1,2,6,2.8074
402,4,3,7,2,5.6897
402,4,5,3,4,2.8098
402,4,1,9,2,1.8847
402,4,4,7,2,3.0112
402,4,8,2,2,3.6139
402,4,7,4,1,2.4
402,4,9,4,2,3.251
402,4,9,3,1,2.9626
402,4,5,3,1,2.7836
402,4,7,5,1,2.1636
402,4,1,5,3,2.0146
402,4,3,9,2,3.6336
402,4,4,3,3,3.0898
402,4,2,9,2,2.9704
402,4,5,8,2,1.8136
402,4,5,8,1,3.0572
402,4,2,9,1,1.5463
402,4,6,4,2,2.895
402,4,8,6,2,1.5505
402,4,2,3,7,3.0436
402,4,3,1,5,2.6069
402,4,6,4,5,2.9073
402,4,9,3,4,2.6822
402,4,1,4,6,4.7535
402,4,7,4,3,2.3266
402,4,9,3,2,2.0605
402,4,4,7,2,1.886
402,4,8,5,1,1.763
402,4,3,1,6,2.335
402,4,4,9,4,1.925
402,4,6,7,3,2.7792
402,4,3,1,7,2.3024
402,4,9,7,6,2.5021
402,4,9,3,2,3.0614
402,4,8,7,7,2.7181
402,4,1,7,3,2.004
402,4,6,1,6,2.3746
402,4,5,3,6,1.8992
402,4,7,6,1,1.827
402,4,2,3,7,2.4116
402,4,1,5,6,2.3506
402,4,2,7,2,2.1474
402,4,7,9,3,3.0552
402,4,5,9,5,4.9689
402,4,3,6,4,2.6467
402,4,1,9,2,1.601
402,4,6,1,5,2.5792
402,4,7,6,3,2.2243
402,4,8,3,3,2.7935
402,4,3,8,3,2.094
402,4,7,9,4,2.7479
402,4,6,5,7,3.044
402,4,3,1,8,2.4451
402,4,7,3,5,3.6772
402,4,2,3,7,2.1091
402,4,8,9,7,4.6192
402,4,6,4,7,2.8855
402,4,5,2,7,1.828
402,4,4,1,4,4.8133
402,4,5,1,5,2.0646
402,4,3,8,2,2.4153
402,4,3,6,5,3.8421
402,4,6,9,2,1.628
402,4,2,8,1,1.6309
402,4,7,9,5,2.0175
402,4,6,3,6,3.2369
402,4,1,5,4,2.8872
402,4,4,3,6,5.895
402,4,5,4,6,5.1347
402,4,4,5,7,4.0526
402,4,2,3,7,3.333
