401,4,4,6,4,10.915
401,4,6,8,3,8.7564
401,4,9,4,1,4.3649
401,4,1,5,4,2.7064
401,4,2,5,4,3.0972
401,4,5,4,3,4.7684
401,4,5,1,3,5.8126
401,4,9,6,7,10.879
401,4,8,2,4,9.4107
401,4,3,2,7,4.543
401,4,9,2,2,7.4534
401,4,8,7,7,5.6716
401,4,5,1,4,5.0965
401,4,1,2,7,6.3192
401,4,3,6,5,14.678
401,4,1,3,8,4.7515
401,4,4,1,6,3.6189
401,4,3,8,2,5.0616
401,4,5,7,4,18.911
401,4,1,6,5,6.2416
401,4,4,7,3,4.7972
401,4,5,8,1,5.44
401,4,1,7,7,6.4731
401,4,9,3,1,4.2193
401,4,1,2,7,3.3829
401,4,4,1,4,6.9633
401,4,1,2,5,4.4812
401,4,3,4,7,16.899
401,4,3,8,2,2.9974
401,4,8,5,1,4.1938
401,4,9,7,6,6.783
401,4,3,6,6,7.1718
401,4,7,6,1,9.6055
401,4,4,9,1,5.5789
401,4,5,9,5,17.071
401,4,1,8,3,3.437
401,4,2,8,5,3.1593
401,4,2,6,2,6.0276
401,4,1,6,4,4.5574
401,4,3,9,1,8.1365
401,4,2,5,5,5.08
401,4,3,4,7,7.5348
401,4,3,9,1,3.8948
401,4,3,7,6,6.7008
401,4,8,5,6,5.2518
401,4,7,5,5,4.18
401,4,5,1,5,4.96
401,4,7,3,7,5.3248
401,4,7,8,8,3.8491
401,4,7,3,7,7.4249
401,4,5,2,7,2.444
401,4,7,8,8,2.733
401,4,3,4,8,3.0581
401,4,2,6,7,3.835
401,4,4,7,6,4.066
401,4,9,6,7,5.1024
401,4,3,4,7,2.0529
401,4,6,2,7,2.8194
401,4,3,9,1,1.7485
401,4,7,1,4,6.3343
401,4,7,4,6,4.9315
401,4,2,4,8,4.0024
401,4,7,6,4,2.724
401,4,1,9,2,1.8989
401,4,2,5,7,4.0957
401,4,5,9,4,14.142
401,4,9,1,1,2.0155
401,4,7,5,2,7.9221
401,4,4,6,7,2.6818
401,4,7,6,5,13.346
401,4,9,4,2,2.7867
401,4,1,3,8,3.2216
401,4,5,1,6,3.4336
401,4,2,3,7,2.7728
401,4,2,7,6,3.5473
401,4,6,2,6,3.9854
401,4,5,7,3,4.3578
401,4,1,3,8,5.4982
401,4,5,2,6,3.331
401,4,2,6,5,6.1929
401,4,8,6,4,5.0867
401,4,9,4,5,4.1836
401,4,1,2,7,6.197
401,4,2,9,3,8.082
401,4,3,2,7,4.005
401,4,4,1,7,7.6414
401,4,3,5,7,5.1657
401,4,6,1,6,4.13
401,4,3,1,8,2.0964
401,4,5,9,6,10.432
401,4,6,8,5,5.237
401,4,8,9,6,2.6956
401,4,3,7,6,3.5991
401,4,8,3,4,3.8914
401,4,1,6,5,5.9637
401,4,9,4,3,2.5915
401,4,1,3,7,3.21
401,4,8,6,6,17.165
401,4,3,9,2,3.3984
401,4,9,5,5,7.8724
401,4,6,9,6,4.4726
401,4,2,5,7,3.1118
401,4,6,5,8,2.6545
401,4,2,4,7,3.9121
401,4,6,7,4,5.1176
401,4,2,7,5,20.947
401,4,5,4,6,3.6543
401,4,7,1,6,3.2226
401,4,7,1,5,4.0401
401,4,9,8,7,5.5939
401,4,8,4,6,5.0207
401,4,5,6,7,3.2212
401,4,7,4,7,2.5824
401,4,7,1,6,3.2331
401,4,4,8,6,1.7091
401,4,2,3,7,1.978
401,4,7,9,7,3.1004
401,4,7,4,7,1.8267
401,4,7,9,6,5.4361
401,4,4,7,7,8.6456
401,4,7,8,7,2.0603
401,4,2,6,6,9.3585
