271888	1	2	33	8	6	3
271888	1	2	34	9	1	1
271888	1	2	35	6	4	7
271888	1	2	36	7	8	6
271888	1	2	37	3	1	2
271888	1	2	38	2	6	5
271888	1	2	39	1	9	3
271888	1	2	40	3	6	6
271888	1	2	41	6	2	3
271888	1	2	42	8	1	2
271888	1	2	43	5	7	2
271888	1	2	44	5	6	6
271888	1	2	45	5	1	5
271888	1	2	46	4	1	4
271888	1	2	47	1	5	6
271888	1	2	48	9	7	7
271888	1	2	49	6	9	8
271888	1	2	50	7	2	6
271888	1	2	51	1	4	3
271888	1	2	52	4	3	5
271888	1	2	53	7	1	4
271888	1	2	54	4	2	3
271888	1	2	55	2	5	6
271888	1	2	56	6	3	7
271888	1	2	57	9	4	6
271888	1	2	58	8	9	8
271888	1	2	59	7	5	3
271888	1	2	60	3	4	7
271888	1	2	61	3	9	4
271888	1	2	62	3	7	7
271888	1	2	63	6	7	6
271888	1	2	64	7	4	7
271888	1	2	65	9	2	2
271888	1	2	66	7	3	4
271888	1	2	67	8	2	3
271888	1	2	68	2	9	4
271888	1	2	69	3	5	5
271888	1	2	70	2	8	4
271888	1	2	71	6	5	3
271888	1	2	72	2	3	4
271888	1	3	1	8	6	6
271888	1	3	2	7	8	5
271888	1	3	3	8	5	3
271888	1	3	4	3	9	4
271888	1	3	5	7	2	2
271888	1	3	6	2	4	4
271888	1	3	7	3	1	3
271888	1	3	8	7	5	1
271888	1	3	9	6	8	3
271888	1	3	10	7	6	5
271888	1	3	11	6	9	6
271888	1	3	12	6	4	7
271888	1	3	13	4	9	6
271888	1	3	14	9	1	2
271888	1	3	15	9	5	2
271888	1	3	16	1	6	2
271888	1	3	17	5	1	7
271888	1	3	18	2	3	4
271888	1	3	19	5	6	4
271888	1	3	20	5	8	2
271888	1	3	21	1	9	1
271888	1	3	22	8	1	2
271888	1	3	23	2	7	3
271888	1	3	24	8	4	6
271888	1	3	25	3	8	6
271888	1	3	26	5	7	2
271888	1	3	27	1	2	7
271888	1	3	28	5	2	8
271888	1	3	29	8	2	3
271888	1	3	30	4	3	6
271888	1	3	31	2	9	2
271888	1	3	32	5	3	3
271888	1	3	33	9	2	2
271888	1	3	34	6	1	2
271888	1	3	35	2	1	7
271888	1	3	36	7	1	3
271888	1	3	37	4	1	4
271888	1	3	38	4	7	6
271888	1	3	39	1	3	3
271888	1	3	40	9	3	4
271888	1	3	41	4	2	3
271888	1	3	42	7	4	5
271888	1	3	43	9	4	7
271888	1	3	44	3	4	6
271888	1	3	45	3	2	4
271888	1	3	46	7	9	4
271888	1	3	47	8	9	6
271888	1	3	48	7	3	7
271888	1	3	49	2	6	5
271888	1	3	50	3	5	5
271888	1	3	51	6	5	5
271888	1	3	52	6	2	3
271888	1	3	53	8	3	6
271888	1	3	54	8	7	7
271888	1	3	55	6	3	6
271888	1	3	56	1	4	4
271888	1	3	57	5	9	3
271888	1	3	58	5	4	4
271888	1	3	59	9	7	7
271888	1	3	60	2	5	8
271888	1	3	61	6	7	7
271888	1	3	62	9	6	7
271888	1	3	63	3	7	6
271888	1	3	64	1	8	3
271888	1	3	65	1	5	6
271888	1	3	66	4	5	5
271888	1	3	67	2	8	3
271888	1	3	68	3	6	6
271888	1	3	69	1	7	6
271888	1	3	70	9	8	8
271888	1	3	71	4	6	7
271888	1	3	72	4	8	7
858204	1	1	1	9	7	3
858204	1	1	2	9	6	7
858204	1	1	3	8	7	8
858204	1	1	4	7	1	1
858204	1	1	5	8	2	2
858204	1	1	6	2	7	1
858204	1	1	7	1	5	5
858204	1	1	8	9	2	1
858204	1	1	9	3	5	1
858204	1	1	10	7	4	4
858204	1	1	11	6	8	3
858204	1	1	12	4	6	7
858204	1	1	13	4	2	2
858204	1	1	14	7	8	8
858204	1	1	15	7	9	6
858204	1	1	16	8	9	6
858204	1	1	17	9	8	6
858204	1	1	18	8	1	2
858204	1	1	19	5	1	7
858204	1	1	20	6	7	5
858204	1	1	21	3	2	2
858204	1	1	22	2	5	8
858204	1	1	23	4	1	2
858204	1	1	24	6	5	2
858204	1	1	25	2	8	2
858204	1	1	26	4	8	6
858204	1	1	27	5	2	8
858204	1	1	28	1	7	4
858204	1	1	29	6	3	4
858204	1	1	30	3	1	3
858204	1	1	31	6	1	1
858204	1	1	32	5	8	3
858204	1	1	33	7	3	8
858204	1	1	34	1	6	1
858204	1	1	35	1	3	4
858204	1	1	36	3	9	5
858204	1	1	37	8	3	5
858204	1	1	38	7	6	6
858204	1	1	39	2	4	4
858204	1	1	40	6	4	8
858204	1	1	41	3	4	4
858204	1	1	42	3	7	4
858204	1	1	43	5	9	3
858204	1	1	44	7	2	4
858204	1	1	45	7	5	1
858204	1	1	46	5	3	1
858204	1	1	47	5	7	1
858204	1	1	48	1	8	1
858204	1	1	49	1	9	1
858204	1	1	50	9	1	1
858204	1	1	51	9	3	1
858204	1	1	52	8	5	2
858204	1	1	53	2	9	2
858204	1	1	54	8	6	7
858204	1	1	55	2	1	6
858204	1	1	56	1	4	2
858204	1	1	57	4	3	5
858204	1	1	58	3	8	3
858204	1	1	59	4	7	4
858204	1	1	60	2	6	3
858204	1	1	61	4	5	5
858204	1	1	62	9	5	2
858204	1	1	63	9	4	7
858204	1	1	64	6	2	2
858204	1	1	65	1	2	6
858204	1	1	66	4	9	3
858204	1	1	67	3	6	4
858204	1	1	68	2	3	2
858204	1	1	69	5	4	1
858204	1	1	70	6	9	7
858204	1	1	71	5	6	2
858204	1	1	72	8	4	5
858204	1	2	1	1	4	1
858204	1	2	2	6	9	3
858204	1	2	3	9	5	3
858204	1	2	4	5	1	3
858204	1	2	5	2	9	1
858204	1	2	6	4	6	6
858204	1	2	7	9	4	8
858204	1	2	8	2	1	5
858204	1	2	9	1	6	1
858204	1	2	10	5	4	2
858204	1	2	11	3	1	3
858204	1	2	12	4	2	3
858204	1	2	13	7	3	4
858204	1	2	14	4	7	3
858204	1	2	15	1	2	6
858204	1	2	16	6	7	2
858204	1	2	17	7	6	2
858204	1	2	18	2	6	1
858204	1	2	19	1	9	1
858204	1	2	20	1	3	1
858204	1	2	21	6	5	3
858204	1	2	22	6	3	3
858204	1	2	23	8	1	1
858204	1	2	24	7	5	1
858204	1	2	25	1	8	1
858204	1	2	26	4	5	1
858204	1	2	27	7	9	5
858204	1	2	28	2	5	5
858204	1	2	29	9	2	1
858204	1	2	30	5	7	1
858204	1	2	31	2	7	1
858204	1	2	32	3	9	3
858204	1	2	33	6	8	3
858204	1	2	34	9	7	2
858204	1	2	35	7	8	7
858204	1	2	36	1	7	1
858204	1	2	37	7	1	3
858204	1	2	38	5	8	2
858204	1	2	39	8	7	7
858204	1	2	40	9	8	7
858204	1	2	41	9	6	7
858204	1	2	42	2	4	2
858204	1	2	43	7	4	6
858204	1	2	44	3	5	1
858204	1	2	45	6	4	6
858204	1	2	46	5	6	1
858204	1	2	47	3	7	3
858204	1	2	48	2	8	1
858204	1	2	49	6	2	3
858204	1	2	50	3	4	3
858204	1	2	51	9	1	1
858204	1	2	52	8	5	2
858204	1	2	53	5	9	2
858204	1	2	54	1	5	3
858204	1	2	55	5	2	3
858204	1	2	56	4	1	1
858204	1	2	57	5	3	1
858204	1	2	58	6	1	1
858204	1	2	59	8	4	7
858204	1	2	60	3	2	1
858204	1	2	61	7	2	1
858204	1	2	62	8	9	8
858204	1	2	63	3	6	7
858204	1	2	64	9	3	6
858204	1	2	65	4	3	5
858204	1	2	66	4	8	6
858204	1	2	67	4	9	4
858204	1	2	68	3	8	4
858204	1	2	69	2	3	2
858204	1	2	70	8	6	8
858204	1	2	71	8	2	2
858204	1	2	72	8	3	3
858204	1	3	1	2	6	1
858204	1	3	2	3	7	5
858204	1	3	3	6	4	5
858204	1	3	4	4	7	3
858204	1	3	5	9	7	6
858204	1	3	6	7	5	1
858204	1	3	7	9	2	1
858204	1	3	8	1	8	1
858204	1	3	9	5	1	4
858204	1	3	10	3	6	1
858204	1	3	11	8	7	7
858204	1	3	12	8	1	1
858204	1	3	13	8	6	5
858204	1	3	14	1	4	1
858204	1	3	15	9	5	1
858204	1	3	16	3	4	7
858204	1	3	17	8	5	1
858204	1	3	18	4	9	6
858204	1	3	19	8	9	6
858204	1	3	20	1	2	7
858204	1	3	21	7	6	6
858204	1	3	22	2	8	1
858204	1	3	23	3	5	1
858204	1	3	24	1	5	1
858204	1	3	25	3	8	1
858204	1	3	26	5	9	1
858204	1	3	27	8	2	1
858204	1	3	28	1	9	1
858204	1	3	29	1	3	1
858204	1	3	30	2	3	1
858204	1	3	31	3	9	3
858204	1	3	32	4	2	2
858204	1	3	33	5	2	2
858204	1	3	34	6	9	8
858204	1	3	35	4	3	7
858204	1	3	36	2	9	1
858204	1	3	37	7	2	1
858204	1	3	38	8	4	5
858204	1	3	39	9	3	4
858204	1	3	40	2	7	2
858204	1	3	41	5	8	1
858204	1	3	42	8	3	4
858204	1	3	43	6	1	1
858204	1	3	44	4	5	2
858204	1	3	45	6	8	7
858204	1	3	46	2	1	7
858204	1	3	47	2	4	2
858204	1	3	48	6	2	1
858204	1	3	49	7	1	1
858204	1	3	50	9	1	1
858204	1	3	51	7	9	5
858204	1	3	52	7	3	5
858204	1	3	53	6	5	2
858204	1	3	54	1	6	1
858204	1	3	55	5	6	1
858204	1	3	56	4	8	3
858204	1	3	57	1	7	1
858204	1	3	58	3	1	2
858204	1	3	59	7	8	5
858204	1	3	60	7	4	5
858204	1	3	61	6	3	4
858204	1	3	62	4	1	1
858204	1	3	63	9	6	1
858204	1	3	64	3	2	1
858204	1	3	65	9	4	2
858204	1	3	66	5	4	1
858204	1	3	67	5	3	1
858204	1	3	68	2	5	7
858204	1	3	69	6	7	5
858204	1	3	70	5	7	1
858204	1	3	71	4	6	6
858204	1	3	72	9	8	6
585594	1	1	1	5	3	3
585594	1	1	2	4	6	7
585594	1	1	3	2	9	2
585594	1	1	4	3	6	4
585594	1	1	5	4	8	6
585594	1	1	6	2	4	7
585594	1	1	7	7	9	2
585594	1	1	8	1	3	5
585594	1	1	9	8	2	3
585594	1	1	10	3	4	2
585594	1	1	11	6	4	4
585594	1	1	12	4	5	7
585594	1	1	13	9	4	3
585594	1	1	14	6	9	6
585594	1	1	15	6	1	5
585594	1	1	16	9	7	2
585594	1	1	27	7	5	2
585594	1	1	28	3	5	3
585594	1	1	29	6	3	8
585594	1	1	30	1	4	4
585594	1	1	34	5	8	3
585594	1	1	35	9	3	2
585594	1	1	36	9	8	7
585594	1	1	37	3	9	2
585594	1	1	38	3	8	5
585594	1	1	39	7	4	3
585594	1	1	40	5	7	2
585594	1	1	41	5	4	7
585594	1	1	42	2	6	3
585594	1	1	43	1	8	1
585594	1	1	44	9	5	3
585594	1	1	45	6	5	6
585594	1	1	46	8	9	7
585594	1	1	47	6	7	4
585594	1	1	48	1	5	2
585594	1	1	49	1	9	1
585594	1	1	50	7	6	6
585594	1	1	51	7	3	6
585594	1	1	52	4	7	7
585594	1	1	53	8	7	7
585594	1	1	54	8	6	8
585594	1	1	55	1	6	1
585594	1	1	56	9	1	1
585594	1	1	57	3	1	6
585594	1	1	58	8	1	3
585594	1	1	59	2	5	6
585594	1	1	60	5	1	4
585594	1	1	61	9	2	1
585594	1	1	62	5	2	7
585594	1	1	63	7	1	2
585594	1	1	64	2	1	7
585594	1	1	65	9	6	7
585594	1	1	66	3	2	1
585594	1	1	67	5	9	4
585594	1	1	68	2	8	3
585594	1	1	69	2	7	5
585594	1	1	70	3	7	2
585594	1	1	71	2	3	2
585594	1	1	72	6	8	6
585594	1	2	1	7	8	7
585594	1	2	2	2	1	6
585594	1	2	3	8	1	3
585594	1	2	4	1	6	2
585594	1	2	5	5	6	3
585594	1	2	6	4	1	3
585594	1	2	7	8	2	3
585594	1	2	8	4	9	7
585594	1	2	9	5	7	2
585594	1	2	10	5	8	3
585594	1	2	11	5	2	7
585594	1	2	12	1	9	2
585594	1	2	13	6	2	2
585594	1	2	14	3	7	6
585594	1	2	15	1	3	3
585594	1	2	16	2	6	5
585594	1	2	17	3	8	7
585594	1	2	18	6	1	2
585594	1	2	19	8	5	2
585594	1	2	20	8	9	7
585594	1	2	21	8	3	4
585594	1	2	22	4	5	2
585594	1	2	23	2	5	6
585594	1	2	24	1	2	6
585594	1	2	25	3	9	4
585594	1	2	26	3	2	3
585594	1	2	27	5	9	2
585594	1	2	28	9	6	7
585594	1	2	29	9	7	7
585594	1	2	35	9	8	7
585594	1	2	36	2	7	3
585594	1	2	37	2	8	2
585594	1	2	38	3	4	5
585594	1	2	39	4	6	7
585594	1	2	40	7	5	1
585594	1	2	41	1	7	3
585594	1	2	42	5	1	7
585594	1	2	43	9	4	7
585594	1	2	44	1	5	6
585594	1	2	45	4	2	2
585594	1	2	46	2	3	3
585594	1	2	47	4	7	6
585594	1	2	48	5	4	4
585594	1	2	49	1	8	3
585594	1	2	50	8	7	7
585594	1	2	51	6	3	6
585594	1	2	52	1	4	2
585594	1	2	53	7	4	7
585594	1	2	54	2	9	2
585594	1	2	55	7	6	5
585594	1	2	56	5	3	2
585594	1	2	57	8	6	7
585594	1	2	58	9	5	3
585594	1	2	59	9	2	2
585594	1	2	60	9	3	4
585594	1	2	61	6	9	6
585594	1	2	62	2	4	4
585594	1	2	63	6	7	3
585594	1	2	64	6	8	6
585594	1	2	65	6	5	3
585594	1	2	66	4	3	3
585594	1	2	67	7	3	7
585594	1	2	68	3	6	3
585594	1	2	69	3	5	1
585594	1	2	70	7	9	3
585594	1	2	71	6	4	6
585594	1	2	72	7	2	2
585594	1	3	1	1	6	1
585594	1	3	2	6	7	3
585594	1	3	3	7	4	7
585594	1	3	4	2	7	3
585594	1	3	5	5	4	2
585594	1	3	6	7	2	2
585594	1	3	7	7	8	6
585594	1	3	8	9	6	7
585594	1	3	9	4	3	7
585594	1	3	10	3	8	6
585594	1	3	11	3	7	7
585594	1	3	12	1	8	2
585594	1	3	13	4	2	5
585594	1	3	14	9	1	2
585594	1	3	15	8	6	7
585594	1	3	16	8	5	3
585594	1	3	17	7	5	2
585594	1	3	18	5	2	7
585594	1	3	19	3	2	4
585594	1	3	20	9	4	6
585594	1	3	21	1	9	2
585594	1	3	22	1	3	3
585594	1	3	23	7	6	6
585594	1	3	24	3	1	3
585594	1	3	25	2	3	4
585594	1	3	26	7	9	5
585594	1	3	27	6	9	6
585594	1	3	28	5	8	3
585594	1	3	29	1	2	7
585594	1	3	30	9	3	6
585594	1	3	31	3	4	7
585594	1	3	32	9	5	2
585594	1	3	33	6	5	5
585594	1	3	34	2	4	3
585594	1	3	35	1	7	3
585594	1	3	36	2	8	3
585594	1	3	37	8	9	8
585594	1	3	38	6	3	5
585594	1	3	39	9	2	3
585594	1	3	40	5	1	7
585594	1	3	41	4	1	3
585594	1	3	42	2	9	3
585594	1	3	43	7	3	7
585594	1	3	44	2	6	4
585594	1	3	45	5	9	3
585594	1	3	46	5	6	3
585594	1	3	47	6	1	1
585594	1	3	48	4	5	3
585594	1	3	49	6	2	2
585594	1	3	50	4	8	7
585594	1	3	51	8	2	2
585594	1	3	52	1	5	6
585594	1	3	53	4	7	6
585594	1	3	54	5	7	2
585594	1	3	55	6	8	7
585594	1	3	56	7	1	2
585594	1	3	57	4	9	7
585594	1	3	58	3	5	5
585594	1	3	59	8	3	5
585594	1	3	60	8	4	6
585594	1	3	61	1	4	6
585594	1	3	62	2	5	8
585594	1	3	63	6	4	8
585594	1	3	64	4	6	7
585594	1	3	65	3	6	7
585594	1	3	66	8	7	8
585594	1	3	67	9	8	8
585594	1	3	68	3	9	3
585594	1	3	69	5	3	3
585594	1	3	70	8	1	2
585594	1	3	71	9	7	6
585594	1	3	72	2	1	7
230370	1	1	1	6	4	8
230370	1	1	2	8	2	4
230370	1	1	3	5	7	3
230370	1	1	4	7	6	7
230370	1	1	5	1	3	4
230370	1	1	6	2	4	5
230370	1	1	7	3	5	1
230370	1	1	8	9	5	5
230370	1	1	9	9	2	4
230370	1	1	10	8	6	8
230370	1	1	11	6	8	8
230370	1	1	12	9	3	6
230370	1	1	13	6	9	8
230370	1	1	14	6	2	4
230370	1	1	15	3	2	6
230370	1	1	16	3	9	7
230370	1	1	17	2	8	4
230370	1	1	18	4	1	4
230370	1	1	19	1	2	6
230370	1	1	20	9	6	8
230370	1	1	21	7	1	5
230370	1	1	22	1	7	5
230370	1	1	23	6	1	3
230370	1	1	24	8	4	8
230370	1	1	25	5	1	6
230370	1	1	26	4	9	7
230370	1	1	27	2	3	6
230370	1	1	28	7	5	4
230370	1	1	29	2	1	7
230370	1	1	30	9	8	8
230370	1	1	31	5	9	5
230370	1	1	32	8	9	8
230370	1	1	33	8	5	5
230370	1	1	34	7	3	8
230370	1	1	35	3	7	8
230370	1	1	36	5	3	7
230370	1	1	37	9	1	1
230370	1	1	38	3	1	4
230370	1	1	39	1	9	1
230370	1	1	40	6	3	6
230370	1	1	41	2	9	5
230370	1	1	42	8	7	6
230370	1	1	43	7	2	3
230370	1	1	44	5	8	6
230370	1	1	45	4	7	6
230370	1	1	46	5	2	8
230370	1	1	47	5	4	6
230370	1	1	48	2	7	5
230370	1	1	49	9	4	6
230370	1	1	50	7	8	7
230370	1	1	51	1	4	3
230370	1	1	52	3	4	6
230370	1	1	53	6	5	5
230370	1	1	54	3	6	6
230370	1	1	55	3	8	6
230370	1	1	56	1	6	1
230370	1	1	57	4	5	6
230370	1	1	58	5	6	5
230370	1	1	59	6	7	6
230370	1	1	60	8	3	6
230370	1	1	61	4	8	8
230370	1	1	62	7	9	5
230370	1	1	63	7	4	8
230370	1	1	64	4	3	6
230370	1	1	65	1	5	5
230370	1	1	66	4	2	6
230370	1	1	67	4	6	8
230370	1	1	68	8	1	1
230370	1	1	69	9	7	7
230370	1	1	70	1	8	1
230370	1	1	71	2	6	2
230370	1	1	72	2	5	8
230370	1	2	1	4	2	5
230370	1	2	2	3	5	3
230370	1	2	3	7	5	2
230370	1	2	4	7	4	5
230370	1	2	5	5	9	4
230370	1	2	6	1	8	1
230370	1	2	7	8	6	8
230370	1	2	8	3	9	4
230370	1	2	9	8	2	5
230370	1	2	10	1	2	5
230370	1	2	11	6	5	6
230370	1	2	12	7	1	6
230370	1	2	13	8	5	5
230370	1	2	14	7	6	7
230370	1	2	15	2	6	5
230370	1	2	16	1	6	1
230370	1	2	17	2	4	2
230370	1	2	18	4	1	6
230370	1	2	19	3	1	4
230370	1	2	20	2	8	5
230370	1	2	21	1	5	6
230370	1	2	22	9	4	8
230370	1	2	23	4	9	7
230370	1	2	24	5	2	7
230370	1	2	25	5	1	6
230370	1	2	26	7	9	7
230370	1	2	27	7	8	7
230370	1	2	28	3	4	6
230370	1	2	29	6	1	2
230370	1	2	30	1	7	6
230370	1	2	31	4	3	6
230370	1	2	32	8	3	7
230370	1	2	33	9	3	5
230370	1	2	34	4	8	8
230370	1	2	35	2	9	5
230370	1	2	36	6	3	6
230370	1	2	37	8	9	7
230370	1	2	38	9	7	7
230370	1	2	39	7	3	8
230370	1	2	40	2	7	3
230370	1	2	41	1	3	5
230370	1	2	42	7	2	5
230370	1	2	43	8	4	8
230370	1	2	44	5	4	6
230370	1	2	45	6	8	8
230370	1	2	46	6	9	8
230370	1	2	47	2	3	6
230370	1	2	48	4	5	7
230370	1	2	49	4	7	5
230370	1	2	50	6	4	8
230370	1	2	51	9	6	8
230370	1	2	52	5	8	6
230370	1	2	53	6	7	6
230370	1	2	54	5	6	5
230370	1	2	55	3	8	5
230370	1	2	56	9	2	2
230370	1	2	57	9	8	3
230370	1	2	58	8	1	2
230370	1	2	59	8	7	5
230370	1	2	60	1	4	1
230370	1	2	61	3	6	6
230370	1	2	62	3	2	4
230370	1	2	63	1	9	3
230370	1	2	64	2	1	6
230370	1	2	65	4	6	8
230370	1	2	66	5	3	7
230370	1	2	67	5	7	3
230370	1	2	68	9	5	4
230370	1	2	69	9	1	1
230370	1	2	70	2	5	5
230370	1	2	71	6	2	2
230370	1	2	72	3	7	6
230370	1	3	1	6	9	8
230370	1	3	2	7	3	6
230370	1	3	3	4	5	5
230370	1	3	4	4	7	5
230370	1	3	5	8	9	6
230370	1	3	6	2	4	4
230370	1	3	7	5	1	5
230370	1	3	8	9	6	7
230370	1	3	9	4	8	8
230370	1	3	10	1	7	5
230370	1	3	11	3	6	4
230370	1	3	12	6	3	5
230370	1	3	13	4	1	1
230370	1	3	14	9	8	8
230370	1	3	15	5	4	2
230370	1	3	16	6	7	6
230370	1	3	17	3	1	5
230370	1	3	18	9	3	5
230370	1	3	19	3	2	5
230370	1	3	20	5	3	4
230370	1	3	21	8	1	1
230370	1	3	22	5	8	6
230370	1	3	23	8	6	8
230370	1	3	24	8	4	7
230370	1	3	25	7	9	6
230370	1	3	26	1	9	4
230370	1	3	27	7	8	5
230370	1	3	28	8	2	2
230370	1	3	29	4	6	7
230370	1	3	30	1	6	5
230370	1	3	31	9	1	2
230370	1	3	32	4	9	6
230370	1	3	33	9	5	4
230370	1	3	34	1	2	6
230370	1	3	35	6	5	7
230370	1	3	36	3	9	5
230370	1	3	37	5	9	5
230370	1	3	38	7	6	4
230370	1	3	39	9	7	6
230370	1	3	40	3	7	8
230370	1	3	41	5	2	7
230370	1	3	42	2	5	7
230370	1	3	43	3	5	3
230370	1	3	44	8	5	4
230370	1	3	45	2	6	4
230370	1	3	46	6	8	7
230370	1	3	47	2	7	3
230370	1	3	48	2	3	2
230370	1	3	49	7	1	5
230370	1	3	50	9	2	2
230370	1	3	51	3	8	6
230370	1	3	52	7	5	4
230370	1	3	53	7	2	2
230370	1	3	54	2	9	1
230370	1	3	55	5	7	5
230370	1	3	56	4	2	6
230370	1	3	57	6	2	6
230370	1	3	58	2	1	7
230370	1	3	59	6	4	8
230370	1	3	60	2	8	6
230370	1	3	61	5	6	6
230370	1	3	62	8	7	7
230370	1	3	63	9	4	8
230370	1	3	64	6	1	5
230370	1	3	65	1	3	6
230370	1	3	66	3	4	5
230370	1	3	67	1	5	4
230370	1	3	68	1	4	1
230370	1	3	69	8	3	5
230370	1	3	70	1	8	1
230370	1	3	71	7	4	6
230370	1	3	72	4	3	5
532513	1	1	1	1	4	2
532513	1	1	2	9	8	5
532513	1	1	3	2	5	3
532513	1	1	4	4	5	2
532513	1	1	5	6	9	8
532513	1	1	6	8	4	2
532513	1	1	7	9	4	1
532513	1	1	8	9	1	1
532513	1	1	9	3	1	2
532513	1	1	10	5	6	5
532513	1	1	11	7	4	4
532513	1	1	12	2	8	3
532513	1	1	13	7	1	2
532513	1	1	14	3	7	7
532513	1	1	15	2	1	7
532513	1	1	16	7	2	3
532513	1	1	17	8	6	4
532513	1	1	18	2	7	3
532513	1	1	19	8	9	8
532513	1	1	20	7	5	3
532513	1	1	21	5	9	5
532513	1	1	22	4	1	2
532513	1	1	23	9	2	1
532513	1	1	24	4	3	6
532513	1	1	25	1	3	6
532513	1	1	26	4	7	7
532513	1	1	27	4	6	8
532513	1	1	28	9	7	6
532513	1	1	29	6	3	6
532513	1	1	30	5	7	3
532513	1	1	31	3	8	5
532513	1	1	32	5	8	3
532513	1	1	33	6	4	7
532513	1	1	34	3	4	6
532513	1	1	35	7	3	5
532513	1	1	36	5	1	7
532513	1	1	37	3	9	6
532513	1	1	38	6	5	2
532513	1	1	39	6	7	3
532513	1	1	40	5	3	4
532513	1	1	41	6	2	6
532513	1	1	42	3	5	6
532513	1	1	43	1	2	7
532513	1	1	44	3	6	6
532513	1	1	45	2	6	3
532513	1	1	46	2	4	4
532513	1	1	47	2	3	4
532513	1	1	48	4	8	5
532513	1	1	49	9	5	2
532513	1	1	50	7	8	7
532513	1	1	51	8	2	1
532513	1	1	52	9	3	2
532513	1	1	53	7	6	3
532513	1	1	54	4	9	2
532513	1	1	55	8	1	1
532513	1	1	56	6	1	3
532513	1	1	57	5	4	6
532513	1	1	58	3	2	4
532513	1	1	59	1	6	4
532513	1	1	60	2	9	2
532513	1	1	61	9	6	5
532513	1	1	62	1	7	4
532513	1	1	63	1	9	1
532513	1	1	64	1	8	1
532513	1	1	65	6	8	7
532513	1	1	66	4	2	5
532513	1	1	67	8	5	3
532513	1	1	68	5	2	8
532513	1	1	69	8	3	6
532513	1	1	70	7	9	7
532513	1	1	71	8	7	7
532513	1	1	72	1	5	7
532513	1	2	1	3	2	3
532513	1	2	2	8	3	2
532513	1	2	3	4	1	5
532513	1	2	4	7	2	1
532513	1	2	5	2	5	8
532513	1	2	6	1	3	6
532513	1	2	7	5	2	7
532513	1	2	8	6	3	6
532513	1	2	9	5	7	2
532513	1	2	10	3	7	6
532513	1	2	11	9	2	1
532513	1	2	12	6	1	2
532513	1	2	13	3	8	3
532513	1	2	14	4	6	6
532513	1	2	15	8	9	8
