2,2,1,3,1,2,3,2,2,2,1,1628.4
2,2,1,3,2,6,2,1,1,1,1,784.4
2,2,1,3,3,9,1,1,1,1,1,532.97
2,2,1,3,4,3,2,3,2,2,1,783.62
2,2,1,3,5,7,1,3,1,1,1,541.48
2,2,1,3,6,8,1,2,1,1,1,569.73
2,2,1,3,7,1,3,3,2,2,1,680.1
2,2,1,3,8,5,3,1,1,1,1,644.43
2,2,1,3,9,4,2,2,2,2,1,1276.2
2,2,1,3,10,5,3,1,2,1,0,1625.1
2,2,1,3,11,3,2,3,2,2,1,949.36
2,2,1,3,12,9,1,1,1,1,1,658.85
2,2,1,3,13,7,1,3,1,1,1,985.07
2,2,1,3,14,6,2,1,1,1,1,685.64
2,2,1,3,15,7,1,3,1,1,1,765.24
2,2,1,3,16,1,3,3,2,2,1,776.09
2,2,1,3,17,5,3,1,1,1,1,775.51
2,2,1,3,18,3,2,3,2,2,1,1059.4
2,2,1,3,19,8,1,2,1,1,1,673.94
2,2,1,3,20,5,3,1,1,1,1,745.43
2,2,1,3,21,9,1,1,1,1,1,719.46
2,2,1,3,22,1,3,3,2,2,1,940.66
2,2,1,3,23,2,3,2,2,2,1,1078.3
2,2,1,3,24,2,3,2,2,2,1,987.55
2,2,1,3,25,5,3,1,1,1,1,826.18
2,2,1,3,26,4,2,2,2,2,1,1381.2
2,2,1,3,27,9,1,1,1,1,1,743.66
2,2,1,3,28,5,3,1,1,1,1,749.9
2,2,1,3,29,8,1,2,1,1,1,745.21
2,2,1,3,30,3,2,3,2,2,1,1110.2
2,2,1,3,31,7,1,3,1,1,1,1468.9
2,2,1,3,32,1,3,3,2,2,1,704.96
2,2,1,3,33,4,2,2,2,2,1,1632.3
2,2,1,3,34,7,1,3,1,1,1,983.48
2,2,1,3,35,2,3,2,2,2,1,1022.1
2,2,1,3,36,2,3,2,2,2,1,1052.6
2,2,1,3,37,8,1,2,1,1,1,1031.9
2,2,1,3,38,3,2,3,2,2,1,1205.4
2,2,1,3,39,2,3,2,2,2,1,1179.5
2,2,1,3,40,6,2,1,1,1,1,901.79
