524,1,13,2,0,0,0,0,1,5,1,NaN,NaN,NaN
524,1,13,1,0,1,0,1,0,5,9,1,1,0.59838
524,1,13,1,0,1,0,1,0,7,1,1,1,1.7051
524,1,13,2,0,1,0,0,0,1,7,0,2,2.9138
524,1,13,2,0,0,1,1,1,5,7,0,1,1.6816
524,1,13,2,0,1,1,1,0,7,7,1,1,0.88443
524,1,13,1,0,0,1,0,1,9,1,1,2,1.6726
524,1,13,2,0,1,1,0,0,1,1,1,1,2.0848
524,1,13,1,0,1,0,0,0,9,5,0,2,1.7966
524,1,13,1,0,0,0,0,0,1,5,0,1,0.70125
524,1,13,2,0,0,0,0,1,7,9,1,2,1.7016
524,1,13,2,0,1,0,0,0,1,7,0,2,1.448
524,1,13,2,0,0,0,1,1,7,9,0,1,0.66099
524,1,13,2,0,0,0,0,1,7,9,0,1,0.87649
524,1,13,2,0,1,1,0,0,1,1,1,1,1.9815
524,1,13,2,0,0,1,1,1,5,7,1,2,0.98526
524,1,13,1,0,1,0,1,1,5,9,0,2,0.78079
524,1,13,1,0,1,0,0,0,9,5,0,2,2.5855
524,1,13,1,0,1,0,0,1,9,5,0,2,1.27
524,1,13,1,0,0,0,0,0,1,5,0,1,0.94519
524,1,13,1,0,0,1,1,1,5,7,0,1,1.5142
524,1,13,2,0,0,0,0,1,5,1,0,1,0.902
524,1,13,1,0,1,0,0,1,9,5,0,2,0.99413
524,1,13,1,0,1,0,1,0,7,1,0,2,0.80749
524,1,13,2,0,1,0,1,0,5,9,0,2,0.83351
524,1,13,1,0,1,0,1,0,5,9,0,2,0.80669
524,1,13,2,0,1,0,1,0,5,9,0,2,1.0613
524,1,13,1,0,1,0,1,1,5,9,1,1,1.5655
524,1,13,2,0,0,0,1,1,7,9,1,2,1.4648
524,1,13,1,0,0,1,1,1,5,7,1,2,0.75746
524,1,13,1,0,0,1,0,1,9,1,1,2,1.9383
524,1,13,2,0,1,1,1,0,7,7,0,2,0.77908
524,2,2,2,1,0,0,0,1,5,9,1,2,0.63721
524,2,2,1,1,0,1,0,1,1,9,1,2,0.59308
524,2,2,2,1,1,0,1,1,5,1,1,1,0.4781
524,2,2,2,1,0,1,0,0,9,1,0,1,0.47438
524,2,2,2,1,1,0,0,1,9,7,1,1,0.97606
524,2,2,1,1,1,0,1,1,1,5,1,1,0.56705
524,2,2,2,1,1,1,0,0,5,5,1,1,1.8281
524,2,2,1,1,1,0,0,1,9,7,1,1,0.74941
524,2,2,2,1,0,1,0,0,9,1,1,2,0.58552
524,2,2,2,1,1,0,0,1,9,7,1,1,0.73273
524,2,2,2,1,0,0,0,1,5,9,1,2,0.94519
524,2,2,1,1,1,0,1,0,7,9,1,1,0.76894
524,2,2,1,1,1,1,1,1,9,9,1,1,0.57553
524,2,2,1,1,0,0,0,0,9,5,1,2,0.91304
524,2,2,1,1,1,1,1,0,7,7,1,1,0.65398
524,2,2,2,1,0,1,1,0,7,5,1,2,0.66564
524,2,2,2,1,0,1,1,0,7,5,1,2,0.63129
