525,1,8,1,Top,Same,Incongruent,Upright,Split,1,5,1,1,2.0327
525,1,8,2,Top,Diff,Congruent,Inverted,Split,1,9,0,1,2.3371
525,1,8,2,Top,Diff,Congruent,Inverted,Split,1,9,1,2,0.87376
525,1,8,1,Top,Same,Incongruent,Upright,Split,1,5,1,1,0.95014
525,1,8,1,Top,Same,Congruent,Upright,Aligned,7,7,1,1,0.64087
525,1,8,2,Top,Diff,Congruent,Upright,Split,7,5,1,2,0.69097
525,1,8,2,Top,Diff,Congruent,Upright,Aligned,5,7,1,2,1.4471
525,1,8,1,Top,Diff,Congruent,Inverted,Split,9,1,0,1,0.79816
525,1,8,1,Top,Diff,Incongruent,Inverted,Split,9,5,0,1,0.79986
525,1,8,1,Top,Diff,Incongruent,Inverted,Split,9,5,0,1,0.62007
525,1,8,2,Top,Same,Incongruent,Inverted,Aligned,5,1,1,1,0.84715
525,1,8,1,Top,Same,Congruent,Upright,Aligned,7,7,1,1,0.63983
525,1,8,1,Top,Diff,Incongruent,Inverted,Aligned,1,7,1,2,0.79077
525,1,8,2,Top,Diff,Congruent,Upright,Split,7,5,0,1,0.6892
525,1,8,2,Top,Same,Incongruent,Inverted,Aligned,9,7,1,1,1.4126
525,1,8,2,Top,Same,Incongruent,Upright,Split,1,5,1,1,0.57198
525,1,8,2,Top,Diff,Incongruent,Upright,Aligned,9,5,0,1,0.498
525,1,8,1,Top,Diff,Incongruent,Upright,Aligned,1,7,1,2,0.55712
525,1,8,2,Top,Same,Congruent,Inverted,Split,9,9,1,1,0.92596
525,1,8,2,Top,Same,Congruent,Inverted,Split,9,9,1,1,0.70046
525,1,8,2,Top,Diff,Incongruent,Upright,Aligned,9,5,1,2,0.55923
525,1,8,1,Top,Diff,Congruent,Inverted,Split,9,1,0,1,0.25943
525,1,8,2,Top,Same,Incongruent,Inverted,Aligned,5,1,1,1,0.50199
525,1,8,2,Top,Diff,Congruent,Upright,Aligned,5,7,1,2,0.43613
525,1,8,1,Top,Diff,Congruent,Inverted,Aligned,9,1,1,2,0.8064
525,1,8,1,Top,Same,Incongruent,Upright,Split,7,9,0,2,0.50099
525,1,8,2,Top,Same,Incongruent,Upright,Split,1,5,1,1,0.40194
525,1,8,1,Top,Diff,Congruent,Inverted,Aligned,9,1,1,2,0.38266
525,1,8,1,Top,Diff,Incongruent,Inverted,Aligned,1,7,0,1,0.46127
525,1,8,1,Top,Diff,Incongruent,Upright,Aligned,1,7,1,2,0.30816
525,1,8,2,Top,Same,Incongruent,Inverted,Aligned,9,7,0,2,0.37746
525,1,8,1,Top,Same,Incongruent,Upright,Split,7,9,1,1,0.16215
525,2,9,2,Bottom,Diff,Incongruent,Inverted,Split,7,9,0,1,0.56739
525,2,9,2,Bottom,Diff,Incongruent,Inverted,Split,7,9,1,2,0.64066
525,2,9,1,Bottom,Same,Congruent,Inverted,Split,5,5,1,1,0.45112
525,2,9,1,Bottom,Diff,Incongruent,Upright,Split,5,1,0,1,0.60084
525,2,9,2,Bottom,Same,Congruent,Inverted,Aligned,7,7,1,1,0.54197
525,2,9,2,Bottom,Diff,Congruent,Upright,Aligned,5,7,1,2,0.35892
525,2,9,1,Bottom,Diff,Incongruent,Inverted,Split,1,5,1,2,0.26138
525,2,9,1,Bottom,Diff,Congruent,Upright,Aligned,1,9,1,2,0.32376
525,2,9,2,Bottom,Same,Congruent,Inverted,Aligned,5,5,1,1,0.62304
525,2,9,1,Bottom,Diff,Incongruent,Upright,Split,5,1,0,1,0.31921
525,2,9,2,Bottom,Diff,Incongruent,Upright,Aligned,1,5,1,2,0.22345
525,2,9,1,Bottom,Diff,Incongruent,Inverted,Aligned,7,9,1,2,0.29615
525,2,9,1,Bottom,Diff,Incongruent,Inverted,Aligned,1,5,1,2,0.21303
525,2,9,1,Bottom,Diff,Incongruent,Upright,Aligned,9,7,0,1,0.20149
525,2,9,2,Bottom,Diff,Congruent,Inverted,Split,9,1,1,2,0.55694
525,2,9,2,Bottom,Same,Incongruent,Upright,Split,9,5,1,1,0.54407
525,2,9,2,Bottom,Diff,Congruent,Upright,Split,7,5,1,2,0.37173
525,2,9,2,Bottom,Diff,Incongruent,Upright,Aligned,1,5,1,2,0.19209
525,2,9,1,Bottom,Diff,Congruent,Upright,Split,1,9,1,2,0.43231
525,2,9,1,Bottom,Diff,Congruent,Upright,Aligned,1,9,1,2,0.2535
525,2,9,2,Bottom,Diff,Congruent,Inverted,Split,9,1,0,1,0.61477
525,2,9,1,Bottom,Diff,Incongruent,Upright,Aligned,9,7,1,2,0.52731
525,2,9,1,Bottom,Diff,Incongruent,Inverted,Aligned,1,5,1,2,0.82448
525,2,9,2,Bottom,Diff,Congruent,Upright,Split,7,5,1,2,0.41657
525,2,9,1,Bottom,Same,Congruent,Inverted,Split,5,5,0,2,0.594
525,2,9,2,Bottom,Same,Congruent,Inverted,Aligned,7,7,0,2,0.29066
525,2,9,2,Bottom,Same,Congruent,Inverted,Aligned,5,5,1,1,0.54511
525,2,9,1,Bottom,Diff,Incongruent,Inverted,Aligned,7,9,1,2,0.47041
525,2,9,2,Bottom,Diff,Congruent,Upright,Aligned,5,7,1,2,0.28912
525,2,9,1,Bottom,Diff,Congruent,Upright,Split,1,9,1,2,0.33755
525,2,9,1,Bottom,Diff,Incongruent,Inverted,Split,1,5,1,2,0.37443
525,2,9,2,Bottom,Same,Incongruent,Upright,Split,9,5,1,1,0.36881
525,3,13,2,Bottom,Same,Incongruent,Upright,Aligned,7,1,0,2,0.40118
525,3,13,1,Bottom,Same,Congruent,Upright,Split,5,5,1,1,0.30616
525,3,13,2,Bottom,Diff,Incongruent,Inverted,Split,1,5,1,2,0.46496
525,3,13,1,Bottom,Same,Incongruent,Inverted,Aligned,1,7,0,2,0.28436
525,3,13,2,Bottom,Same,Congruent,Inverted,Split,9,9,1,1,0.61149
525,3,13,1,Bottom,Same,Congruent,Upright,Aligned,9,9,1,1,0.29448
525,3,13,2,Bottom,Same,Incongruent,Upright,Aligned,7,1,1,1,0.39838
525,3,13,2,Bottom,Same,Incongruent,Upright,Split,5,9,1,1,0.46778
