320,1,15,1,0,1,0,1,0,9,5,1,1,3.3613
320,1,15,1,0,1,0,1,0,1,7,1,1,0.90669
320,1,15,2,0,1,1,0,1,1,1,NaN,NaN,NaN
320,1,15,2,0,0,0,0,0,1,5,1,2,0.53784
320,1,15,2,0,1,0,1,0,7,1,1,1,0.46496
320,1,15,1,0,0,0,0,0,7,9,1,2,0.73356
320,1,15,1,0,0,0,1,1,9,7,0,1,0.22985
320,1,15,1,0,0,1,1,1,9,1,1,2,0.60776
320,1,15,1,0,0,1,1,1,9,1,0,1,0.28117
320,1,15,2,0,0,1,1,0,1,9,1,2,0.43785
320,1,15,1,0,0,0,0,0,7,9,1,2,0.3544
320,1,15,1,0,1,0,0,1,1,7,1,1,0.66208
320,1,15,1,0,1,0,0,1,1,7,1,1,0.27682
320,1,15,2,0,1,0,0,0,5,9,0,2,0.49219
320,1,15,1,0,1,0,1,0,9,5,1,1,0.29158
320,1,15,2,0,1,0,1,1,7,1,1,1,0.069743
320,1,15,2,0,1,0,1,1,7,1,1,1,0.26995
320,1,15,1,0,0,0,1,1,9,7,1,2,0.51534
320,1,15,2,0,1,0,0,0,5,9,0,2,0.76983
320,1,15,1,0,0,1,0,0,1,9,1,2,0.48532
320,1,15,1,0,1,0,1,0,1,7,1,1,0.20401
320,1,15,2,0,0,0,0,0,1,5,1,2,0.43641
320,1,15,2,0,1,1,0,1,5,5,0,2,0.44225
320,1,15,2,0,1,1,0,1,1,1,1,1,0.49103
320,1,15,2,0,0,1,1,1,1,9,1,2,0.32718
320,1,15,2,0,1,0,1,0,7,1,1,1,0.53001
320,1,15,1,0,0,0,0,1,9,7,0,1,0.47286
320,1,15,1,0,0,0,0,1,9,7,0,1,0.62297
320,1,15,2,0,1,1,0,1,5,5,0,2,0.57834
320,1,15,2,0,0,1,1,0,1,9,1,2,0.9213
320,1,15,2,0,0,1,1,1,1,9,1,2,0.2801
320,1,15,1,0,0,1,0,0,1,9,0,1,0.93325
320,2,3,2,0,1,0,1,0,5,9,1,1,0.62282
320,2,3,1,0,0,1,1,0,5,7,1,2,0.60571
320,2,3,2,0,0,1,0,0,7,5,0,1,1.1328
320,2,3,2,0,0,0,0,0,9,7,1,2,0.99446
320,2,3,1,0,1,0,0,1,9,5,1,1,0.76715
320,2,3,2,0,1,0,0,1,9,5,1,1,1.0044
320,2,3,1,0,0,0,0,1,1,5,1,2,0.50273
320,2,3,1,0,0,0,0,0,5,1,0,1,1.0785
320,2,3,1,0,1,0,1,1,7,1,1,1,0.34539
320,2,3,1,0,0,1,1,0,5,7,0,1,0.56324
320,2,3,2,0,1,1,1,1,9,9,1,1,0.33222
320,2,3,1,0,1,0,1,0,5,9,1,1,0.36078
320,2,3,2,0,0,0,0,0,9,7,1,2,1.2975
320,2,3,1,0,1,0,1,0,5,9,1,1,0.35983
320,2,3,2,0,1,0,1,0,5,9,1,1,0.31469
320,2,3,2,0,1,1,1,0,7,7,1,1,0.29054
320,2,3,1,0,0,1,0,0,7,5,1,2,0.51564
320,2,3,2,0,0,0,0,1,1,5,1,2,0.60131
320,2,3,1,0,0,0,0,0,5,1,0,1,0.50373
320,2,3,1,0,1,1,1,1,9,9,1,1,0.34789
320,2,3,2,0,0,0,1,1,5,1,1,2,0.33897
320,2,3,2,0,1,1,1,1,9,9,1,1,0.16005
320,2,3,1,0,0,1,0,0,7,5,1,2,0.37712
320,2,3,1,0,1,0,1,1,7,1,1,1,0.16027
320,2,3,1,0,0,0,0,1,1,5,1,2,0.42009
320,2,3,2,0,0,1,0,0,7,5,1,2,0.29562
320,2,3,2,0,0,0,0,1,1,5,1,2,0.44276
320,2,3,1,0,1,0,0,1,9,5,0,2,0.42498
320,2,3,2,0,0,0,1,1,5,1,0,1,0.30635
320,2,3,1,0,1,1,1,1,9,9,1,1,0.70917
320,2,3,2,0,1,1,1,0,7,7,1,1,0.54221
320,2,3,2,0,1,0,0,1,9,5,0,2,0.20025
320,3,11,1,0,0,0,0,1,7,9,1,2,0.32049
320,3,11,2,0,0,0,1,0,9,7,0,1,0.52069
320,3,11,2,0,0,1,0,0,9,1,0,1,0.6765
320,3,11,2,0,0,1,0,1,1,9,1,2,1.0329
320,3,11,2,0,1,1,1,1,1,1,1,1,0.33619
320,3,11,1,0,0,1,0,1,7,5,1,2,0.54408
320,3,11,1,0,1,1,0,0,9,9,0,2,0.31623
320,3,11,2,0,0,0,1,1,7,9,1,2,0.60889
320,3,11,1,0,0,0,1,0,5,1,1,2,0.71888
320,3,11,2,0,0,0,0,1,7,9,1,2,0.199
320,3,11,1,0,0,0,0,1,7,9,1,2,0.34753
320,3,11,1,0,0,0,1,0,5,1,1,2,1.1572
320,3,11,1,0,1,1,0,0,9,9,1,1,0.62081
320,3,11,1,0,1,1,1,1,5,5,1,1,0.42099
320,3,11,2,0,1,0,0,0,9,5,1,1,0.61282
320,3,11,2,0,0,0,1,1,7,9,1,2,0.29047
320,3,11,1,0,0,1,0,1,7,5,1,2,0.50216
320,3,11,2,0,1,0,0,0,9,5,1,1,0.44098
320,3,11,2,0,1,1,1,1,1,1,1,1,0.47537
320,3,11,2,0,0,0,0,1,7,9,1,2,0.51011
320,3,11,1,0,1,0,1,1,5,9,1,1,0.39781
320,3,11,1,0,0,0,1,0,9,7,0,1,0.98837
320,3,11,2,0,0,1,0,0,9,1,1,2,0.95702
320,3,11,1,0,1,1,1,1,5,5,1,1,1.8314
320,3,11,2,0,1,0,1,0,1,7,1,1,0.56761
320,3,11,2,0,0,1,0,1,1,9,1,2,0.39211
320,3,11,1,0,0,0,0,0,1,5,1,2,0.37198
320,3,11,1,0,0,0,1,0,9,7,1,2,0.52464
320,3,11,1,0,0,0,0,0,1,5,1,2,0.55837
320,3,11,2,0,1,0,1,0,1,7,1,1,0.70114
320,3,11,2,0,0,0,1,0,9,7,1,2,0.85423
320,3,11,1,0,1,0,1,1,5,9,0,2,0.16641
320,4,12,1,1,1,0,1,1,7,9,1,1,0.50509
320,4,12,2,1,0,1,0,1,5,7,1,2,0.50444
320,4,12,2,1,1,1,0,1,1,1,1,1,0.468
320,4,12,2,1,0,1,0,1,5,7,0,1,0.62113
320,4,12,1,1,1,0,0,0,7,9,0,2,0.29315
320,4,12,2,1,1,0,0,0,1,5,1,1,0.44104
320,4,12,2,1,1,1,1,1,1,1,1,1,0.23063
320,4,12,2,1,1,1,1,1,1,1,1,1,0.14434
320,4,12,1,1,1,0,1,1,7,9,1,1,0.2311
320,4,12,2,1,0,1,1,0,7,5,1,2,0.66166
320,4,12,1,1,1,0,0,0,7,9,1,1,0.71654
320,4,12,1,1,1,0,1,0,7,9,1,1,0.43331
320,4,12,2,1,0,1,1,0,7,5,1,2,0.62241
320,4,12,2,1,1,1,1,0,5,5,1,1,0.34663
320,4,12,1,1,0,0,0,0,1,7,0,1,0.66802
320,4,12,2,1,1,1,1,1,7,7,1,1,0.58834
320,4,12,1,1,1,0,0,1,7,9,1,1,0.70954
320,4,12,1,1,1,0,1,0,7,9,1,1,0.24629
320,4,12,1,1,0,1,1,1,9,1,1,2,0.38746
320,4,12,2,1,1,1,1,1,7,7,1,1,0.32052
320,4,12,2,1,1,1,0,0,7,7,1,1,0.61135
320,4,12,1,1,1,0,0,1,7,9,1,1,0.65342
320,4,12,2,1,1,1,1,0,5,5,1,1,0.68593
320,4,12,1,1,1,0,1,0,1,5,1,1,0.26989
320,4,12,2,1,1,0,0,0,1,5,1,1,0.4809
320,4,12,1,1,0,0,0,0,1,7,0,1,0.22512
320,4,12,2,1,1,1,0,0,7,7,1,1,0.27211
320,4,12,2,1,1,1,0,1,1,1,1,1,0.57767
320,4,12,1,1,1,0,1,0,1,5,1,1,0.55597
320,4,12,1,1,0,1,1,1,9,1,1,2,0.59023
320,4,12,1,1,1,1,0,1,9,9,1,1,0.57864
320,4,12,1,1,1,1,0,1,9,9,1,1,0.48639
320,5,10,2,1,0,0,0,0,1,7,0,1,0.59849
320,5,10,1,1,0,0,1,1,5,9,1,2,0.28299
320,5,10,2,1,0,0,0,1,5,9,1,2,0.21526
320,5,10,2,1,0,1,0,1,7,5,0,1,0.67035
320,5,10,1,1,0,1,0,0,1,9,1,2,0.87423
320,5,10,2,1,1,0,0,0,9,7,1,1,0.40739
320,5,10,1,1,0,0,1,1,5,9,1,2,0.31002
320,5,10,1,1,1,0,1,1,1,5,1,1,0.6807
320,5,10,2,1,0,0,0,1,5,9,1,2,0.52589
320,5,10,2,1,0,1,0,1,7,5,1,2,0.62417
320,5,10,2,1,1,0,0,0,9,7,1,1,0.42892
320,5,10,2,1,0,1,1,0,5,7,1,2,0.54193
320,5,10,1,1,1,1,0,0,1,1,1,1,0.6141
320,5,10,1,1,0,1,0,0,1,9,1,2,0.45317
320,5,10,2,1,1,0,1,1,9,7,1,1,1.0608
320,5,10,1,1,0,1,0,1,5,7,0,1,0.6322
320,5,10,2,1,0,1,1,0,5,7,1,2,0.43303
320,5,10,1,1,1,0,1,0,9,7,1,1,0.40906
320,5,10,2,1,0,0,0,0,1,7,1,2,0.41132
320,5,10,2,1,0,0,1,0,9,5,1,2,0.52592
320,5,10,1,1,0,1,1,0,9,1,1,2,0.53193
320,5,10,2,1,1,0,1,1,9,7,1,1,0.4231
320,5,10,1,1,1,0,1,1,1,5,1,1,0.43897
320,5,10,1,1,0,1,0,1,9,1,1,2,0.47754
320,5,10,2,1,1,0,1,1,7,9,0,2,0.35626
320,5,10,2,1,1,0,1,1,7,9,1,1,0.42959
320,5,10,2,1,0,0,1,0,9,5,1,2,0.75825
320,5,10,1,1,0,1,0,1,9,1,0,1,0.78029
320,5,10,1,1,1,1,0,0,1,1,1,1,0.77151
320,5,10,1,1,1,0,1,0,9,7,0,2,0.51218
320,5,10,1,1,0,1,1,0,9,1,1,2,0.52739
320,5,10,1,1,0,1,0,1,5,7,1,2,0.49701
320,6,16,2,1,1,0,0,1,7,9,1,1,0.64911
320,6,16,1,1,1,1,1,1,9,9,1,1,0.39249
320,6,16,2,1,1,1,1,1,5,5,1,1,0.38793
320,6,16,1,1,0,1,1,1,5,7,1,2,0.56376
320,6,16,2,1,0,0,1,0,7,1,1,2,0.5104
320,6,16,1,1,0,0,0,0,5,9,1,2,0.45466
320,6,16,1,1,0,1,0,1,1,9,0,1,0.72496
320,6,16,2,1,1,0,0,1,9,7,0,2,0.50579
320,6,16,1,1,1,0,0,0,5,1,1,1,0.64306
320,6,16,1,1,0,1,1,1,5,7,1,2,0.93877
320,6,16,2,1,0,0,1,1,5,9,1,2,0.3198
320,6,16,1,1,1,1,1,0,1,1,1,1,0.45259
320,6,16,1,1,0,1,1,0,1,9,1,2,0.3568
320,6,16,2,1,1,0,0,1,9,7,1,1,0.54108
320,6,16,1,1,1,1,1,0,1,1,1,1,0.7316
320,6,16,1,1,1,0,0,0,5,1,1,1,0.67286
320,6,16,2,1,0,0,0,0,7,1,0,1,0.98329
320,6,16,2,1,0,1,0,0,9,1,1,2,0.63959
320,6,16,2,1,0,1,1,0,1,9,1,2,0.3482
320,6,16,2,1,0,0,1,0,7,1,1,2,0.54335
320,6,16,2,1,0,1,0,0,9,1,1,2,0.37347
320,6,16,2,1,1,1,1,1,5,5,1,1,0.94731
320,6,16,1,1,0,0,0,1,7,1,1,2,0.75748
320,6,16,2,1,0,0,1,1,5,9,1,2,0.217
320,6,16,2,1,1,0,0,1,7,9,1,1,0.50047
320,6,16,1,1,0,0,0,0,5,9,0,1,0.82083
320,6,16,2,1,0,0,0,0,7,1,1,2,0.93858
320,6,16,1,1,0,1,1,0,1,9,1,2,0.72666
320,6,16,1,1,1,1,1,1,9,9,1,1,0.42237
320,6,16,1,1,0,1,0,1,1,9,1,2,0.71454
320,6,16,1,1,0,0,0,1,7,1,1,2,0.62916
320,6,16,2,1,0,1,1,0,1,9,1,2,0.61982
320,7,6,2,1,0,1,0,1,1,9,1,2,0.43386
320,7,6,1,1,0,0,1,0,5,9,1,2,0.40547
320,7,6,2,1,1,0,1,0,7,9,0,2,0.15552
320,7,6,2,1,0,0,0,1,1,7,1,2,0.74546
320,7,6,1,1,0,1,1,1,7,5,1,2,0.26814
320,7,6,1,1,0,0,1,1,1,7,1,2,0.32821
320,7,6,2,1,0,1,1,1,9,1,1,2,0.28091
320,7,6,1,1,0,1,1,1,7,5,1,2,0.31428
320,7,6,2,1,0,1,0,0,1,9,1,2,0.88097
320,7,6,1,1,1,1,1,0,9,9,1,1,0.44399
320,7,6,2,1,1,0,1,0,1,5,0,2,0.95786
320,7,6,1,1,1,0,0,0,9,7,0,2,0.34171
320,7,6,1,1,1,1,1,0,9,9,1,1,0.35195
320,7,6,1,1,1,1,0,1,7,7,0,2,0.27503
320,7,6,2,1,0,1,1,1,9,1,1,2,0.36098
320,7,6,1,1,0,0,1,0,5,9,0,1,0.57216
320,7,6,1,1,1,1,0,0,9,9,1,1,0.64086
320,7,6,2,1,0,1,1,1,5,7,1,2,0.31373
320,7,6,2,1,0,1,0,1,1,9,1,2,0.53106
320,7,6,1,1,1,0,0,1,1,5,1,1,0.3056
320,7,6,1,1,1,1,0,1,7,7,1,1,0.67132
320,7,6,2,1,0,0,0,1,1,7,0,1,0.72508
320,7,6,1,1,1,0,0,1,1,5,1,1,0.41738
320,7,6,2,1,0,1,1,1,5,7,1,2,0.35678
320,7,6,2,1,1,0,1,0,1,5,1,1,1.0307
320,7,6,2,1,1,0,0,0,7,9,1,1,0.34422
320,7,6,1,1,1,1,0,0,9,9,1,1,0.1801
320,7,6,2,1,1,0,0,0,7,9,1,1,0.30476
320,7,6,1,1,1,0,0,0,9,7,1,1,0.31821
