102,1,16,2,1,0,1,0,1,7,5,1,2,0.67435
102,1,16,2,1,0,1,1,0,9,1,1,2,0.28409
102,1,16,2,1,1,1,0,0,9,9,1,1,0.49908
102,1,16,2,1,0,1,1,0,9,1,1,2,0.20133
102,1,16,2,1,0,0,1,1,7,1,1,2,0.27393
102,1,16,1,1,0,0,1,1,1,7,1,2,0.30088
102,1,16,1,1,1,1,1,0,7,7,1,1,0.1384
102,1,16,2,1,0,1,1,1,5,7,1,2,0.13654
102,1,16,1,1,0,0,1,1,1,7,1,2,0.17614
102,1,16,1,1,1,0,1,0,5,1,1,1,0.2699
102,1,16,1,1,1,1,0,1,7,7,0,2,0.80853
102,1,16,1,1,1,1,1,0,7,7,1,1,0.082183
102,1,16,1,1,1,0,0,0,7,9,1,1,0.23628
102,1,16,2,1,0,1,0,1,7,5,1,2,0.30451
102,1,16,2,1,0,1,1,1,5,7,1,2,0.079898
102,1,16,2,1,0,0,0,0,1,7,0,1,0.2597
102,1,16,2,1,0,0,1,1,7,1,1,2,0.094593
102,1,16,2,1,0,0,0,0,1,7,1,2,0.29239
102,1,16,1,1,0,1,0,0,9,1,1,2,0.31353
102,1,16,1,1,0,0,1,1,5,9,1,2,0.094903
102,1,16,1,1,1,0,0,1,9,7,1,1,0.39471
102,1,16,1,1,1,0,0,0,7,9,0,2,0.051852
102,1,16,1,1,1,1,0,1,7,7,1,1,0.09873
102,1,16,1,1,1,0,0,1,9,7,1,1,0.042919
102,1,16,1,1,1,0,1,0,5,1,1,1,0.40495
102,1,16,2,1,1,0,0,1,5,1,1,1,0.268
102,1,16,2,1,1,1,0,0,9,9,1,1,0.18523
102,1,16,2,1,1,0,1,0,7,9,1,1,0.27393
102,1,16,1,1,0,1,0,0,9,1,0,1,0.065232
102,1,16,2,1,1,0,0,1,5,1,0,2,0.45281
102,1,16,1,1,0,0,1,1,5,9,1,2,0.219
102,1,16,2,1,1,0,1,0,7,9,1,1,0.11024
102,2,14,2,1,1,1,1,0,9,9,0,2,0.70703
102,2,14,1,1,0,1,1,1,7,5,1,2,0.36579
102,2,14,2,1,0,0,0,0,5,9,1,2,0.49714
102,2,14,1,1,0,1,1,1,7,5,0,1,0.1272
102,2,14,1,1,0,1,0,1,9,1,1,2,0.33943
102,2,14,2,1,0,0,0,1,7,1,0,1,0.15309
102,2,14,2,1,0,1,1,1,9,1,1,2,0.26161
102,2,14,1,1,1,0,1,0,7,9,0,2,0.099229
102,2,14,1,1,1,1,0,1,5,5,1,1,0.63838
102,2,14,1,1,0,1,0,1,9,1,1,2,0.53907
102,2,14,1,1,1,1,0,1,5,5,1,1,0.45692
102,2,14,1,1,1,1,1,1,7,7,0,2,0.27311
102,2,14,2,1,1,0,0,0,5,1,0,2,0.61822
102,2,14,1,1,0,0,0,0,1,7,1,2,0.40343
102,2,14,1,1,0,0,0,0,1,7,1,2,0.26352
102,2,14,1,1,1,1,1,1,7,7,1,1,0.1667
102,2,14,2,1,1,0,0,0,5,1,1,1,0.73344
102,2,14,2,1,1,1,0,1,1,1,0,2,0.41724
102,2,14,1,1,0,1,1,0,9,1,1,2,0.33941
102,2,14,2,1,1,1,1,1,1,1,1,1,1.1116
