324,1,4,1,Top,Same,Incongruent,Upright,Aligned,9,7,1,1,2.215
324,1,4,1,Top,Diff,Incongruent,Upright,Aligned,7,1,1,2,0.94489
324,1,4,1,Top,Same,Congruent,Upright,Split,1,1,1,1,0.97616
324,1,4,2,Top,Diff,Congruent,Inverted,Split,9,1,1,2,1.9951
324,1,4,1,Top,Diff,Congruent,Inverted,Aligned,7,5,1,2,0.981
324,1,4,2,Top,Diff,Congruent,Upright,Split,7,5,1,2,1.0064
324,1,4,2,Top,Diff,Congruent,Inverted,Aligned,1,9,1,2,1.1478
324,1,4,1,Top,Same,Incongruent,Upright,Aligned,9,7,0,2,0.85812
324,1,4,1,Top,Same,Congruent,Inverted,Split,1,1,0,2,0.94254
324,1,4,1,Top,Same,Congruent,Inverted,Split,1,1,1,1,0.83819
324,1,4,2,Top,Diff,Incongruent,Upright,Split,9,5,1,2,1.0023
324,1,4,2,Top,Same,Congruent,Inverted,Split,7,7,0,2,1.1799
324,1,4,2,Top,Same,Incongruent,Upright,Aligned,7,9,1,1,0.936
324,1,4,2,Top,Diff,Incongruent,Inverted,Aligned,7,1,1,2,0.738
324,1,4,2,Top,Same,Incongruent,Upright,Aligned,5,1,1,1,1.8755
324,1,4,1,Top,Diff,Congruent,Inverted,Aligned,7,5,1,2,1.1713
324,1,4,1,Top,Diff,Incongruent,Upright,Aligned,7,1,1,2,0.64971
324,1,4,2,Top,Diff,Incongruent,Upright,Split,9,5,1,2,2.1629
324,1,4,1,Top,Diff,Congruent,Inverted,Split,9,1,0,1,2.1826
324,1,4,1,Top,Same,Incongruent,Upright,Split,7,9,1,1,0.99188
324,1,4,2,Top,Diff,Congruent,Inverted,Split,9,1,0,1,1.6917
324,1,4,2,Top,Diff,Incongruent,Inverted,Aligned,7,1,0,1,1.7494
324,1,4,1,Top,Same,Incongruent,Inverted,Aligned,9,7,1,1,0.86133
324,1,4,1,Top,Diff,Congruent,Inverted,Split,9,1,0,1,1.5558
324,1,4,2,Top,Diff,Congruent,Upright,Split,7,5,0,1,0.58352
324,1,4,1,Top,Same,Congruent,Upright,Split,1,1,0,2,0.88814
324,1,4,1,Top,Same,Incongruent,Inverted,Aligned,9,7,1,1,0.79926
324,1,4,2,Top,Same,Congruent,Inverted,Split,7,7,1,1,0.96966
324,1,4,1,Top,Same,Incongruent,Upright,Split,7,9,1,1,0.82902
324,1,4,2,Top,Diff,Congruent,Inverted,Aligned,1,9,1,2,1.1851
324,1,4,2,Top,Same,Incongruent,Upright,Aligned,5,1,0,2,0.91124
324,1,4,2,Top,Same,Incongruent,Upright,Aligned,7,9,1,1,0.79831
324,2,12,2,Top,Same,Incongruent,Inverted,Split,1,5,1,1,1.0187
324,2,12,1,Top,Same,Congruent,Upright,Aligned,9,9,1,1,0.81255
324,2,12,1,Top,Same,Congruent,Inverted,Aligned,7,7,1,1,0.61767
324,2,12,1,Top,Diff,Incongruent,Inverted,Split,1,7,0,1,0.71903
324,2,12,2,Top,Same,Incongruent,Inverted,Split,1,5,0,2,0.92589
324,2,12,1,Top,Diff,Congruent,Upright,Split,1,9,1,2,0.69392
324,2,12,2,Top,Diff,Congruent,Inverted,Aligned,5,7,1,2,2.0918
324,2,12,2,Top,Diff,Congruent,Inverted,Aligned,7,5,1,2,0.77051
324,2,12,2,Top,Same,Congruent,Upright,Split,7,7,1,1,0.66053
324,2,12,2,Top,Diff,Congruent,Inverted,Aligned,5,7,0,1,1.7314
324,2,12,1,Top,Same,Congruent,Upright,Split,9,9,1,1,0.77813
324,2,12,1,Top,Diff,Incongruent,Inverted,Split,1,7,0,1,1.9074
324,2,12,1,Top,Same,Incongruent,Inverted,Aligned,1,5,1,1,0.99314
324,2,12,2,Top,Same,Congruent,Upright,Split,7,7,1,1,0.98492
324,2,12,2,Top,Same,Incongruent,Upright,Aligned,1,5,0,2,0.62276
324,2,12,2,Top,Diff,Congruent,Inverted,Aligned,7,5,1,2,0.72415
324,2,12,1,Top,Diff,Congruent,Upright,Split,1,9,1,2,2.2387
324,2,12,1,Top,Same,Incongruent,Upright,Aligned,5,1,0,2,1.621
324,2,12,1,Top,Same,Congruent,Inverted,Aligned,7,7,1,1,0.83723
324,2,12,1,Top,Same,Congruent,Upright,Aligned,9,9,1,1,1.2101
324,2,12,1,Top,Diff,Congruent,Inverted,Split,7,5,1,2,1.0434
324,2,12,2,Top,Same,Congruent,Upright,Split,1,1,0,2,1.4821
324,2,12,2,Top,Diff,Congruent,Upright,Aligned,9,1,1,2,0.83542
324,2,12,1,Top,Diff,Congruent,Inverted,Split,7,5,1,2,0.87857
324,2,12,2,Top,Same,Incongruent,Inverted,Split,7,9,1,1,1.2302
324,2,12,1,Top,Same,Incongruent,Upright,Aligned,5,1,1,1,0.60148
324,2,12,2,Top,Same,Incongruent,Inverted,Split,7,9,0,2,1.4706
324,2,12,2,Top,Same,Incongruent,Upright,Aligned,1,5,1,1,0.8715
324,2,12,1,Top,Same,Congruent,Upright,Split,9,9,1,1,0.55484
324,2,12,2,Top,Same,Congruent,Upright,Split,1,1,0,2,0.76482
324,2,12,2,Top,Diff,Congruent,Upright,Aligned,9,1,1,2,1.0232
324,2,12,1,Top,Same,Incongruent,Inverted,Aligned,1,5,1,1,0.84028
324,3,8,2,Top,Diff,Incongruent,Upright,Split,7,1,1,2,0.518
324,3,8,2,Top,Diff,Incongruent,Inverted,Aligned,5,9,0,1,0.7078
324,3,8,1,Top,Diff,Congruent,Upright,Split,9,1,1,2,0.72277
324,3,8,2,Top,Diff,Incongruent,Upright,Split,7,1,1,2,0.47622
324,3,8,2,Top,Same,Incongruent,Inverted,Split,5,1,1,1,0.6302
324,3,8,1,Top,Diff,Congruent,Inverted,Aligned,1,9,1,2,0.74027
324,3,8,2,Top,Same,Congruent,Upright,Aligned,7,7,1,1,0.76442
324,3,8,2,Top,Diff,Congruent,Upright,Split,5,7,1,2,0.4952
324,3,8,1,Top,Diff,Congruent,Inverted,Aligned,1,9,1,2,0.66184
324,3,8,2,Top,Same,Congruent,Upright,Aligned,7,7,1,1,0.39962
324,3,8,1,Top,Diff,Congruent,Upright,Aligned,5,7,1,2,0.39581
324,3,8,1,Top,Diff,Congruent,Inverted,Aligned,9,1,1,2,0.33502
324,3,8,2,Top,Diff,Incongruent,Inverted,Split,9,5,1,2,0.52455
324,3,8,1,Top,Same,Congruent,Inverted,Split,5,5,0,2,0.63771
324,3,8,2,Top,Diff,Incongruent,Inverted,Split,9,5,1,2,0.51749
324,3,8,2,Top,Same,Incongruent,Inverted,Split,5,1,0,2,0.56342
324,3,8,1,Top,Same,Congruent,Upright,Aligned,1,1,1,1,0.61447
324,3,8,1,Top,Same,Congruent,Inverted,Split,5,5,0,2,0.6925
324,3,8,1,Top,Same,Congruent,Inverted,Split,9,9,0,2,1.2939
324,3,8,2,Top,Diff,Congruent,Upright,Aligned,1,9,1,2,0.61868
324,3,8,2,Top,Diff,Congruent,Upright,Split,5,7,0,1,0.72269
324,3,8,1,Top,Diff,Congruent,Upright,Split,7,5,1,2,0.62754
324,3,8,2,Top,Same,Congruent,Inverted,Aligned,1,1,1,1,0.65045
324,3,8,2,Top,Diff,Congruent,Upright,Aligned,1,9,1,2,0.39611
324,3,8,1,Top,Diff,Congruent,Upright,Split,7,5,1,2,0.87228
324,3,8,1,Top,Diff,Congruent,Inverted,Aligned,9,1,1,2,0.82347
324,3,8,1,Top,Same,Congruent,Inverted,Split,9,9,0,2,0.43295
324,3,8,2,Top,Diff,Incongruent,Inverted,Aligned,5,9,1,2,0.49049
324,3,8,2,Top,Same,Congruent,Inverted,Aligned,1,1,0,2,0.51668
324,3,8,1,Top,Same,Congruent,Upright,Aligned,1,1,1,1,0.47223
324,3,8,1,Top,Diff,Congruent,Upright,Split,9,1,1,2,0.61076
324,3,8,1,Top,Diff,Congruent,Upright,Aligned,5,7,0,1,0.9131
324,4,10,1,Top,Diff,Incongruent,Upright,Aligned,5,9,1,2,0.45598
324,4,10,2,Top,Same,Congruent,Upright,Aligned,5,5,0,2,0.59689
324,4,10,2,Top,Diff,Incongruent,Inverted,Aligned,9,5,1,2,0.32476
324,4,10,2,Top,Same,Incongruent,Inverted,Aligned,5,1,1,1,0.51264
324,4,10,1,Top,Diff,Incongruent,Upright,Aligned,5,9,1,2,0.40535
324,4,10,2,Top,Diff,Incongruent,Upright,Aligned,1,7,1,2,0.53244
324,4,10,2,Top,Same,Congruent,Upright,Aligned,5,5,1,1,0.42873
324,4,10,2,Top,Diff,Incongruent,Upright,Aligned,1,7,1,2,0.37168
324,4,10,2,Top,Same,Congruent,Inverted,Split,5,5,1,1,0.80441
324,4,10,1,Top,Same,Incongruent,Upright,Split,5,1,1,1,0.61654
324,4,10,1,Top,Same,Incongruent,Inverted,Aligned,5,1,1,1,0.70458
324,4,10,1,Top,Same,Incongruent,Inverted,Aligned,5,1,1,1,0.44153
324,4,10,1,Top,Same,Incongruent,Inverted,Aligned,7,9,1,1,0.80504
324,4,10,1,Top,Diff,Incongruent,Upright,Split,1,7,0,1,0.69836
324,4,10,1,Top,Same,Congruent,Inverted,Split,7,7,1,1,1.2553
324,4,10,2,Top,Diff,Incongruent,Inverted,Aligned,9,5,0,1,0.53369
324,4,10,2,Top,Same,Incongruent,Inverted,Aligned,5,1,1,1,0.5575
324,4,10,1,Top,Same,Incongruent,Upright,Split,5,1,1,1,0.43303
324,4,10,1,Top,Same,Congruent,Upright,Aligned,5,5,1,1,0.30389
324,4,10,2,Top,Diff,Congruent,Upright,Split,1,9,1,2,0.64742
324,4,10,2,Top,Diff,Congruent,Inverted,Split,5,7,1,2,1.4536
324,4,10,1,Top,Diff,Incongruent,Upright,Split,1,7,1,2,0.55443
324,4,10,2,Top,Diff,Congruent,Inverted,Split,5,7,1,2,1.359
324,4,10,2,Top,Diff,Congruent,Upright,Split,1,9,1,2,0.60943
324,4,10,1,Top,Diff,Congruent,Inverted,Split,5,7,1,2,1.0421
324,4,10,1,Top,Same,Incongruent,Inverted,Aligned,7,9,1,1,1.2555
324,4,10,1,Top,Same,Congruent,Inverted,Split,7,7,1,1,1.1107
324,4,10,2,Top,Same,Congruent,Inverted,Split,5,5,1,1,0.55191
324,4,10,1,Top,Same,Congruent,Upright,Aligned,5,5,1,1,0.4312
324,4,10,1,Top,Diff,Congruent,Inverted,Split,5,7,0,1,0.64433
324,4,10,2,Top,Same,Incongruent,Upright,Split,7,9,1,1,0.74626
324,4,10,2,Top,Same,Incongruent,Upright,Split,7,9,1,1,0.29633
324,5,3,1,Bottom,Diff,Congruent,Inverted,Aligned,5,7,0,1,1.1217
324,5,3,2,Bottom,Same,Incongruent,Upright,Split,5,9,1,1,0.57307
324,5,3,1,Bottom,Same,Incongruent,Inverted,Aligned,7,1,1,1,0.85469
324,5,3,2,Bottom,Diff,Incongruent,Inverted,Aligned,7,9,0,1,1.1915
324,5,3,2,Bottom,Same,Congruent,Upright,Aligned,7,7,1,1,0.45095
324,5,3,2,Bottom,Same,Incongruent,Upright,Aligned,7,1,1,1,0.90312
324,5,3,2,Bottom,Diff,Incongruent,Inverted,Aligned,7,9,0,1,1.3209
324,5,3,2,Bottom,Diff,Congruent,Inverted,Split,5,7,0,1,0.75156
324,5,3,1,Bottom,Same,Incongruent,Upright,Split,1,7,1,1,0.41057
324,5,3,2,Bottom,Same,Congruent,Upright,Aligned,7,7,1,1,0.40575
324,5,3,1,Bottom,Diff,Congruent,Upright,Split,9,1,1,2,0.71229
324,5,3,2,Bottom,Same,Incongruent,Inverted,Split,5,9,1,1,1.4393
324,5,3,2,Bottom,Diff,Congruent,Upright,Split,1,9,0,1,0.73787
324,5,3,2,Bottom,Same,Congruent,Inverted,Aligned,1,1,1,1,0.72367
324,5,3,2,Bottom,Same,Incongruent,Upright,Aligned,7,1,1,1,0.57697
324,5,3,1,Bottom,Same,Incongruent,Inverted,Aligned,7,1,0,2,1.0554
324,5,3,2,Bottom,Same,Incongruent,Upright,Split,5,9,1,1,1.6074
324,5,3,2,Bottom,Same,Congruent,Inverted,Aligned,1,1,1,1,0.72636
324,5,3,1,Bottom,Same,Congruent,Inverted,Split,1,1,1,1,0.54058
324,5,3,1,Bottom,Diff,Incongruent,Inverted,Split,7,9,0,1,0.74012
324,5,3,1,Bottom,Diff,Incongruent,Inverted,Split,7,9,0,1,1.0214
324,5,3,1,Bottom,Diff,Congruent,Inverted,Aligned,5,7,1,2,0.61166
324,5,3,1,Bottom,Diff,Incongruent,Upright,Aligned,5,1,0,1,0.42013
324,5,3,1,Bottom,Same,Congruent,Inverted,Split,1,1,1,1,0.67658
324,5,3,2,Bottom,Diff,Congruent,Upright,Split,1,9,1,2,0.56065
324,5,3,2,Bottom,Same,Incongruent,Inverted,Split,5,9,1,1,1.1147
324,5,3,1,Bottom,Same,Incongruent,Upright,Split,1,7,1,1,0.43283
324,5,3,2,Bottom,Diff,Congruent,Inverted,Split,5,7,0,1,0.62444
324,5,3,1,Bottom,Diff,Incongruent,Upright,Aligned,5,1,0,1,0.49923
